id,airport_from,airport_to,distance_km,flight_time_hr
3628,MTW,TMH,2965,3.56
3629,MTW,BNE,1000,1.3
3630,MTW,JKT,915,1.2
3631,MTW,PDG,2492,3.22
3632,MTW,TFY,1358,1.8
3633,MTW,JIO,425,0.52
3634,MTW,MOA,969,1.15
3635,MTW,BIK,2699,3.28
3636,MTW,AGD,850,1.05
3637,MTW,DTD,1032,1.33
3638,MTW,ARD,2937,3.82
3639,MTW,TIM,2648,3.36
3640,MTW,NKD,3682,4.8
3641,MTW,ZRI,300,0.37
3642,MTW,KAZ,3101,4.04
3643,MTW,RDE,3683,4.38
3644,MTW,ABY,1272,1.53
3645,MTW,GAV,3696,4.81
3646,MTW,SIQ,2430,2.99
3647,MTW,SKJ,1366,1.74
3648,MTW,KOE,2973,3.74
3649,MTW,WNI,2585,3.24
3650,MTW,YIA,712,0.87
3651,DTD,DPS,2585,3.42
3652,DTD,EWI,1156,1.39
3653,DTD,SKJ,1600,2.11
3654,DTD,ZEG,3052,3.64
3655,DTD,RKI,744,0.98
3656,DTD,ENE,3138,3.84
3657,DTD,NRE,1855,2.22
3658,DTD,PLM,2564,3.09
3659,DTD,MSA,3454,4.47
3660,DTD,SQN,1922,2.41
3661,DTD,BTW,3066,3.74
3662,DTD,SIW,1036,1.37
3663,DTD,BXW,2006,2.48
3664,DTD,BJK,3243,4.01
3665,DTD,MNA,3135,3.94
3666,DTD,SAU,1858,2.44
3667,DTD,AGD,1107,1.34
3668,DTD,TSY,1839,2.26
3669,DTD,RUF,2493,2.95
3670,DTD,KLP,769,0.95
3671,DTD,TTE,2173,2.64
3672,DTD,AMQ,1949,2.47
3673,DTD,SUP,1802,2.2
3674,DTD,TJB,702,0.89
3675,DTD,KOD,1190,1.49
3676,DTD,GAV,3491,4.6
3677,DTD,WNI,2973,3.53
3678,DTD,KSR,1271,1.57
3679,DTD,BDJ,1567,2.07
3680,DTD,BXG,618,0.82
3681,DTD,SKO,3217,3.84
3682,DTD,BUW,1782,2.33
3683,DTD,MPC,1729,2.15
3684,DTD,AHI,3067,4.0
3685,DTD,KOX,1719,2.22
3686,DTD,JBB,2329,2.77
3687,DTD,RTG,2925,3.55
3688,DTD,NBX,3307,4.12
3689,DTD,KBU,2339,2.95
3690,DTD,BDO,2023,2.49
3691,DTD,KXB,2015,2.52
3692,DTD,EWE,1318,1.68
3693,DTD,KNO,899,1.08
3694,DTD,BIK,2057,2.73
3695,DTD,PXA,3500,4.55
3696,DTD,RGT,238,0.28
3697,DTD,FLZ,1577,2.02
3698,DTD,NPO,2238,2.83
3699,DTD,DJB,2093,2.69
3700,DTD,BXM,3265,4.34
3701,KBU,JKT,417,0.53
3702,KBU,RPI,1060,1.32
3703,KBU,OJU,2543,3.13
3704,KBU,KXB,1567,1.87
3705,KBU,MOF,1393,1.82
3706,KBU,TSY,1367,1.77
3707,KBU,BRG,2677,3.45
3708,KBU,SEQ,3165,4.01
3709,KBU,TJC,636,0.83
3710,KBU,TFY,1070,1.27
3711,KBU,HMS,1044,1.34
3712,KBU,TJS,2798,3.49
3713,KBU,KDI,3102,3.66
3714,KBU,ABY,813,1.03
3715,KBU,AMQ,2583,3.2
3716,KBU,MKW,137,0.16
3717,KBU,NAM,2621,3.21
3718,KBU,KNO,3233,4.09
3719,KBU,LPU,3555,4.31
3720,KBU,KBX,3455,4.31
3721,KBU,ZRI,3433,4.28
3722,KBU,TNB,470,0.57
3723,KBU,BIK,430,0.51
3724,KBU,BTW,1755,2.21
3725,KBU,PKN,978,1.2
3726,KBU,KRC,758,0.94
3727,KBU,KMR,207,0.25
3728,KBU,CBN,2724,3.49
3729,KBU,BWX,177,0.21
3730,KBU,BNE,2212,2.8
3731,KBU,GEB,2201,2.69
3732,KBU,WUB,3608,4.5
3733,KBU,RTG,3284,4.12
3734,KBU,TBX,3492,4.44
3735,KBU,PLM,1106,1.4
3736,KBU,SRG,210,0.26
3737,KBU,DJB,183,0.22
3738,KBU,FOO,3110,3.7
3739,KBU,EWI,2715,3.45
3740,KBU,SUP,3685,4.65
3741,KBU,AGD,2546,3.2
3742,KBU,KOE,1299,1.62
3743,KBU,BJG,1525,1.98
3744,KBU,WASS,3307,4.31
3745,KBU,DTD,781,0.99
3746,KBU,SIW,3198,4.02
3747,KBU,WGP,2207,2.73
3748,KBU,BJW,508,0.67
3749,KBU,KBF,1735,2.26
3750,KBU,CJN,2595,3.23
3751,SMQ,BDO,2273,2.83
3752,SMQ,KBU,400,0.47
3753,SMQ,SRG,535,0.66
3754,SMQ,BNE,1580,1.91
3755,SMQ,KNO,696,0.85
3756,SMQ,MNA,505,0.62
3757,SMQ,KAZ,1329,1.65
3758,SMQ,LBJ,3373,4.17
3759,SMQ,ABU,2146,2.67
3760,SMQ,BXT,596,0.72
3761,SMQ,WMX,2996,3.56
3762,SMQ,NAH,739,0.96
3763,SMQ,RSK,2557,3.24
3764,SMQ,AXO,1133,1.46
3765,SMQ,ONI,2859,3.55
3766,SMQ,BDJ,1672,2.01
3767,SMQ,LKA,3592,4.69
3768,SMQ,ZEG,2168,2.62
3769,SMQ,FLZ,1543,2.05
3770,SMQ,KOE,2167,2.63
3771,SMQ,SNX,1180,1.51
3772,SMQ,LII,3372,4.06
3773,SMQ,TFY,1571,2.08
3774,SMQ,NNX,508,0.63
3775,SMQ,DRH,1526,1.89
3776,SMQ,TIM,685,0.85
3777,SMQ,RJM,870,1.13
3778,SMQ,MDC,2612,3.15
3779,SMQ,JOG,2362,3.1
3780,SMQ,ARD,209,0.26
3781,SMQ,OKQ,3161,4.04
3782,SMQ,MKQ,1888,2.36
3783,SMQ,AAS,2473,3.22
3784,SMQ,RTI,374,0.48
3785,SMQ,ILG,3512,4.45
3786,SMQ,MTW,1341,1.7
3787,SMQ,TPK,2579,3.19
3788,SMQ,BJG,3219,4.16
3789,SMQ,TKG,674,0.82
3790,SMQ,TJG,1312,1.64
3791,SMQ,CBN,3272,3.91
3792,SMQ,KDI,3211,3.78
3793,SMQ,LHI,1475,1.95
3794,SMQ,EWE,2015,2.62
3795,SMQ,KOX,1867,2.29
3796,SMQ,PPJ,3586,4.47
3797,SMQ,CXP,3503,4.33
3798,SMQ,SBG,254,0.3
3799,SMQ,KRC,2710,3.55
3800,SMQ,AKM,227,0.28
3801,HMS,AAP,1423,1.69
3802,HMS,TNJ,992,1.22
3803,HMS,LKA,707,0.91
3804,HMS,NAM,1802,2.2
3805,HMS,SQG,3318,3.98
3806,HMS,SEQ,3542,4.34
3807,HMS,ILG,2838,3.38
3808,HMS,MDP,3642,4.5
3809,HMS,TTR,1197,1.5
3810,HMS,MDC,3202,3.81
3811,HMS,SKO,2836,3.54
3812,HMS,FOO,2408,3.01
3813,HMS,BIK,2545,3.19
3814,HMS,ABY,3462,4.61
3815,HMS,TRK,1086,1.32
3816,HMS,WSR,2225,2.66
3817,HMS,ONI,443,0.57
3818,HMS,NNX,1660,2.06
3819,HMS,SIW,1204,1.45
3820,HMS,TMX,2340,2.86
3821,HMS,LBJ,1482,1.85
3822,HMS,NAH,1623,1.94
3823,HMS,TJG,2093,2.62
3824,HMS,PLM,1831,2.19
3825,HMS,SAU,164,0.2
3826,HMS,LUV,3246,3.82
3827,HMS,NBX,2189,2.77
3828,HMS,LSR,2410,2.98
3829,HMS,RTU,191,0.24
3830,HMS,ZEG,3288,4.08
3831,HMS,INX,1639,2.09
3832,HMS,MXB,2562,3.24
3833,HMS,GYO,1178,1.52
3834,HMS,TTE,368,0.46
3835,HMS,OTI,827,0.98
3836,HMS,ABU,663,0.84
3837,HMS,BXD,3038,3.86
3838,HMS,PWL,342,0.42
3839,HMS,UBR,1410,1.87
3840,HMS,SMQ,3388,4.25
3841,HMS,BDO,3468,4.35
3842,HMS,TJS,469,0.57
3843,HMS,KEI,2045,2.44
3844,HMS,TRT,1871,2.48
3845,HMS,MPC,3324,3.92
3846,HMS,SBG,3476,4.24
3847,HMS,PXA,2085,2.78
3848,HMS,WHI,1491,1.96
3849,HMS,NTX,1882,2.34
3850,HMS,RJM,811,1.03
3851,AAP,BXW,2763,3.34
3852,AAP,LAH,2677,3.54
3853,AAP,GYO,2097,2.58
3854,AAP,ZEG,2745,3.32
3855,AAP,RGT,999,1.22
3856,AAP,LUV,1153,1.54
3857,AAP,RTU,1024,1.22
3858,AAP,JIO,686,0.81
3859,AAP,LLO,2531,3.1
3860,AAP,GNS,922,1.19
3861,AAP,TBX,702,0.9
3862,AAP,ABY,1719,2.09
3863,AAP,DJJ,707,0.86
3864,AAP,AGD,990,1.31
3865,AAP,DTB,1753,2.31
3866,AAP,DJB,2607,3.44
3867,AAP,KEI,640,0.84
3868,AAP,WUB,3129,3.75
3869,AAP,FLZ,3312,4.05
3870,AAP,PKU,3122,4.06
3871,AAP,RPI,2505,3.2
3872,AAP,KNG,2090,2.79
3873,AAP,MRB,1452,1.74
3874,AAP,MLG,141,0.18
3875,AAP,SHE,3322,4.06
3876,AAP,MNA,143,0.19
3877,AAP,LWE,1014,1.23
3878,AAP,LSR,2684,3.45
3879,AAP,LUW,160,0.2
3880,AAP,AHI,155,0.2
3881,AAP,MEQ,821,1.06
3882,AAP,ELR,2716,3.34
3883,AAP,BXB,3562,4.53
3884,AAP,LMU,549,0.67
3885,AAP,LYK,2235,2.71
3886,AAP,AAS,1104,1.32
3887,AAP,SMQ,3563,4.27
3888,AAP,SOQ,2823,3.44
3889,AAP,KBU,3056,3.77
3890,AAP,KMR,2190,2.69
3891,AAP,KOD,711,0.86
3892,AAP,UPG,2836,3.51
3893,AAP,TFY,3274,4.03
3894,AAP,TKG,2403,2.91
3895,AAP,MTW,2195,2.88
3896,AAP,PCB,3501,4.58
3897,AAP,SKO,1632,2.05
3898,AAP,KEQ,164,0.2
3899,AAP,MDC,3389,4.33
3900,AAP,KLP,861,1.06
3901,BPN,PKN,3297,4.04
3902,BPN,KBU,2704,3.41
3903,BPN,EWE,3367,3.99
3904,BPN,NBX,3329,4.32
3905,BPN,RJM,3262,3.89
3906,BPN,MSA,444,0.55
3907,BPN,KEQ,2718,3.36
3908,BPN,KOX,1462,1.78
3909,BPN,MDP,2205,2.61
3910,BPN,BUI,3168,4.14
3911,BPN,PXA,1897,2.52
3912,BPN,BXT,2372,2.97
3913,BPN,BTJ,1500,1.79
3914,BPN,ZEG,2877,3.48
3915,BPN,MEQ,1725,2.08
3916,BPN,OKQ,844,1.0
3917,BPN,KJX,3697,4.6
3918,BPN,FKQ,1351,1.75
3919,BPN,PKY,1783,2.12
3920,BPN,PLM,553,0.73
3921,BPN,RDE,2020,2.49
3922,BPN,LPU,1103,1.32
3923,BPN,ATS,1778,2.3
3924,BPN,MAP,2322,3.08
3925,BPN,NRE,1155,1.49
3926,BPN,KMR,1559,1.87
3927,BPN,TLI,3512,4.21
3928,BPN,DTB,1674,2.0
3929,BPN,WAR,522,0.65
3930,BPN,GAV,910,1.14
3931,BPN,RUF,1550,2.04
3932,BPN,BTO,3660,4.7
3933,BPN,LSR,1260,1.62
3934,BPN,TIM,3371,4.22
3935,BPN,LBJ,1853,2.45
3936,BPN,LYK,262,0.32
3937,BPN,BDO,2498,3.09
3938,BPN,KBF,2670,3.38
3939,BPN,UGU,2730,3.26
3940,BPN,PCB,2623,3.38
3941,BPN,INX,189,0.24
3942,BPN,BJW,411,0.52
3943,BPN,TMX,1528,1.97
3944,BPN,WNI,2166,2.85
3945,BPN,LAH,754,0.99
3946,BPN,ABY,2342,2.95
3947,BPN,NTI,2567,3.37
3948,BPN,KDI,3495,4.36
3949,BPN,SIQ,3061,3.61
3950,BPN,NKD,1021,1.28
3951,PNK,SQN,2913,3.79
3952,PNK,BNE,442,0.54
3953,PNK,RSK,2242,2.99
3954,PNK,EWE,2238,2.91
3955,PNK,CGK,859,1.03
3956,PNK,BXT,2563,3.22
3957,PNK,KAZ,608,0.78
3958,PNK,UBR,2674,3.16
3959,PNK,RAQ,331,0.41
3960,PNK,INX,387,0.48
3961,PNK,MLG,783,1.03
3962,PNK,SRG,2075,2.56
3963,PNK,TJB,1386,1.71
3964,PNK,SUB,3029,3.94
3965,PNK,KJX,1964,2.45
3966,PNK,GTO,514,0.65
3967,PNK,TRT,2858,3.4
3968,PNK,BXG,1339,1.73
3969,PNK,BTH,2516,2.99
3970,PNK,FLZ,3589,4.24
3971,PNK,ARD,2045,2.45
3972,PNK,KSR,2191,2.67
3973,PNK,SAU,643,0.79
3974,PNK,AGD,807,1.0
3975,PNK,KLP,3436,4.18
3976,PNK,NKD,3366,4.42
3977,PNK,TNJ,2787,3.57
3978,PNK,ILG,1222,1.54
3979,PNK,BJK,891,1.05
3980,PNK,TKG,949,1.22
3981,PNK,SIW,1384,1.82
3982,PNK,AYW,3343,3.96
3983,PNK,TMY,3387,4.23
3984,PNK,DRH,2734,3.34
3985,PNK,LLN,2682,3.26
3986,PNK,WASS,1898,2.32
3987,PNK,KEI,2209,2.71
3988,PNK,TIM,2011,2.58
3989,PNK,LUV,1405,1.82
3990,PNK,SQG,1022,1.29
3991,PNK,DUM,2252,2.81
3992,PNK,EWI,3072,4.0
3993,PNK,BTO,575,0.69
3994,PNK,KRC,2002,2.54
3995,PNK,TRK,3480,4.37
3996,PNK,BKS,1974,2.54
3997,PNK,TMC,2741,3.27
3998,PNK,WHI,336,0.41
3999,PNK,WUB,2715,3.54
4000,PNK,RJM,2455,3.21
4001,PKN,NAH,730,0.94
4002,PKN,NDA,1920,2.4
4003,PKN,ZRM,1983,2.34
4004,PKN,LLG,2341,3.06
4005,PKN,MSA,309,0.4
4006,PKN,KBU,630,0.8
4007,PKN,AAP,734,0.87
4008,PKN,AEG,2099,2.72
4009,PKN,MKW,2539,3.22
4010,PKN,PKU,1932,2.37
4011,PKN,BTO,2437,3.15
4012,PKN,OKQ,2261,2.9
4013,PKN,WRR,2150,2.59
4014,PKN,SOC,3071,3.75
4015,PKN,MDP,460,0.54
4016,PKN,BJK,2823,3.7
4017,PKN,KNO,1307,1.69
4018,PKN,MNA,2039,2.72
4019,PKN,WSR,1883,2.39
4020,PKN,RKI,746,0.99
4021,PKN,RSK,3653,4.74
4022,PKN,WASS,3110,3.75
4023,PKN,LLN,831,1.07
4024,PKN,PLM,1195,1.44
4025,PKN,KOX,1693,2.02
4026,PKN,SIW,1059,1.25
4027,PKN,TJS,1684,2.02
4028,PKN,SEQ,437,0.56
4029,PKN,LII,1230,1.63
4030,PKN,JKT,2810,3.68
4031,PKN,TTR,2246,2.97
4032,PKN,LOP,2084,2.71
4033,PKN,AGD,2016,2.42
4034,PKN,EWE,1975,2.62
4035,PKN,KEQ,3276,4.0
4036,PKN,LSR,3005,3.6
4037,PKN,TBX,985,1.17
4038,PKN,PNK,3032,3.79
4039,PKN,WET,1885,2.42
4040,PKN,PKY,3269,4.0
4041,PKN,PXA,852,1.1
4042,PKN,SAU,3493,4.22
4043,PKN,PCB,1931,2.3
4044,PKN,NTI,3521,4.57
4045,PKN,EWI,1164,1.5
4046,PKN,GYO,2164,2.7
4047,PKN,TRT,1320,1.7
4048,PKN,PSU,687,0.9
4049,PKN,UOL,2111,2.7
4050,PKN,LYK,2552,3.12
4051,TRK,UOL,2370,3.01
4052,TRK,KSR,1977,2.53
4053,TRK,EWI,830,1.09
4054,TRK,WNI,3022,3.61
4055,TRK,TJC,3223,4.12
4056,TRK,MEQ,3368,4.01
4057,TRK,NNX,1948,2.41
4058,TRK,PKY,1397,1.66
4059,TRK,WRR,1535,1.86
4060,TRK,RUF,2831,3.52
4061,TRK,PKU,447,0.54
4062,TRK,TJG,1432,1.76
4063,TRK,KRC,1802,2.15
4064,TRK,DTB,1633,2.03
4065,TRK,BDO,553,0.65
4066,TRK,LHI,1847,2.3
4067,TRK,PSU,1871,2.23
4068,TRK,MDP,1179,1.48
4069,TRK,PGK,3524,4.44
4070,TRK,MLG,1450,1.72
4071,TRK,SUP,2179,2.89
4072,TRK,SNX,2607,3.15
4073,TRK,KMR,2352,2.84
4074,TRK,GYO,2307,2.88
4075,TRK,MSA,2864,3.38
4076,TRK,TMY,1113,1.42
4077,TRK,KLK,1455,1.79
4078,TRK,AKQ,2983,3.69
4079,TRK,KOD,2335,2.84
4080,TRK,MDC,164,0.2
4081,TRK,BTH,257,0.33
4082,TRK,NDA,1987,2.51
4083,TRK,KWB,2400,3.04
4084,TRK,WMX,2302,2.83
4085,TRK,NPO,183,0.22
4086,TRK,TTE,2171,2.72
4087,TRK,GNS,2484,3.09
4088,TRK,BIK,575,0.69
4089,TRK,PNK,226,0.28
4090,TRK,MRB,3295,3.92
4091,TRK,WSR,2974,3.79
4092,TRK,KLP,3425,4.19
4093,TRK,WUB,919,1.18
4094,TRK,PSJ,3223,4.17
4095,TRK,WET,1458,1.86
4096,TRK,WAR,1578,1.86
4097,TRK,PKN,802,1.01
4098,TRK,ZEG,2053,2.73
4099,TRK,RTU,2745,3.66
4100,TRK,FLZ,2077,2.61
4101,BEJ,KEI,3561,4.2
4102,BEJ,MTW,1178,1.41
4103,BEJ,BDJ,1484,1.97
4104,BEJ,JOG,1126,1.49
4105,BEJ,UGU,3322,4.23
4106,BEJ,TMY,3679,4.4
4107,BEJ,BRG,2117,2.62
4108,BEJ,PPJ,2141,2.65
4109,BEJ,KOD,3464,4.57
4110,BEJ,SOC,3233,3.93
4111,BEJ,KAZ,1499,1.8
4112,BEJ,ZEG,899,1.13
4113,BEJ,LII,1976,2.62
4114,BEJ,MKQ,3161,4.06
4115,BEJ,PGK,866,1.14
4116,BEJ,SRG,2053,2.55
4117,BEJ,PXA,1994,2.64
4118,BEJ,PSJ,3372,4.48
4119,BEJ,JBB,2408,2.97
4120,BEJ,DJB,785,0.92
4121,BEJ,SEQ,1457,1.89
4122,BEJ,KBU,2840,3.41
4123,BEJ,UBR,2595,3.13
4124,BEJ,BWX,2028,2.67
4125,BEJ,SAU,2423,3.18
4126,BEJ,BKS,3339,4.04
4127,BEJ,BXD,1154,1.4
4128,BEJ,AEG,876,1.04
4129,BEJ,DOB,759,0.99
4130,BEJ,ABY,995,1.29
4131,BEJ,TNB,1552,1.97
4132,BEJ,LHI,2216,2.75
4133,BEJ,RKI,1870,2.29
4134,BEJ,BJW,2474,3.28
4135,BEJ,GNS,3177,3.9
4136,BEJ,PLM,1707,2.18
4137,BEJ,BUW,498,0.61
4138,BEJ,AGD,2832,3.72
4139,BEJ,ZRM,2495,3.22
4140,BEJ,SMQ,2128,2.51
4141,BEJ,NKD,1153,1.43
4142,BEJ,BUI,1587,1.91
4143,BEJ,WNI,1880,2.49
4144,BEJ,MAL,1961,2.56
4145,BEJ,DUM,133,0.16
4146,BEJ,BTJ,3450,4.5
4147,BEJ,PKY,2311,2.92
4148,BEJ,PKU,2600,3.26
4149,BEJ,AXO,3495,4.59
4150,BEJ,KSR,1988,2.38
4151,KOD,SNX,1856,2.29
4152,KOD,DJJ,1638,1.94
4153,KOD,TJS,669,0.86
4154,KOD,DOB,270,0.34
4155,KOD,SEQ,2792,3.32
4156,KOD,BXG,300,0.36
4157,KOD,GAV,1542,1.98
4158,KOD,NTI,3116,3.91
4159,KOD,RTG,1952,2.38
4160,KOD,MKW,663,0.8
4161,KOD,KEQ,449,0.59
4162,KOD,BTO,2973,3.56
4163,KOD,RTI,1669,2.2
4164,KOD,RSK,1475,1.89
4165,KOD,NBX,239,0.29
4166,KOD,PLM,969,1.17
4167,KOD,LSE,1854,2.37
4168,KOD,AGD,2780,3.57
4169,KOD,TRK,1175,1.52
4170,KOD,BMU,1133,1.46
4171,KOD,SIQ,1919,2.29
4172,KOD,BDO,962,1.17
4173,KOD,WET,563,0.71
4174,KOD,KSR,1383,1.67
4175,KOD,KOX,907,1.16
4176,KOD,PSU,2519,3.32
4177,KOD,JIO,1722,2.12
4178,KOD,ZEG,1013,1.35
4179,KOD,TXE,3278,4.34
4180,KOD,WUB,3075,3.7
4181,KOD,AKQ,2664,3.2
4182,KOD,SIW,1991,2.55
4183,KOD,WASS,553,0.68
4184,KOD,LUV,1437,1.78
4185,KOD,KLK,2969,3.51
4186,KOD,SHE,526,0.68
4187,KOD,PGK,3191,4.05
4188,KOD,KWB,3428,4.05
4189,KOD,RJM,2359,2.85
4190,KOD,PPJ,1589,2.12
4191,KOD,LSR,804,1.01
4192,KOD,BKS,2072,2.44
4193,KOD,TMH,2980,3.79
4194,KOD,OTI,817,1.04
4195,KOD,AAS,3464,4.6
4196,KOD,TIM,1536,1.88
4197,KOD,KBU,433,0.51
4198,KOD,BEJ,681,0.88
4199,KOD,KOE,2496,3.16
4200,KOD,WSR,1089,1.4
4201,KLK,LUW,224,0.27
4202,KLK,MJU,2372,2.96
4203,KLK,OTI,900,1.14
4204,KLK,LYK,3681,4.67
4205,KLK,PXA,959,1.2
4206,KLK,CBN,957,1.13
4207,KLK,RUF,301,0.36
4208,KLK,DOB,496,0.61
4209,KLK,SWQ,2757,3.65
4210,KLK,SEQ,2716,3.54
4211,KLK,OKL,3235,3.98
4212,KLK,RTI,1698,2.22
4213,KLK,PDG,3116,3.69
4214,KLK,LSE,2557,3.02
4215,KLK,WET,581,0.71
4216,KLK,AKQ,1945,2.3
4217,KLK,LHI,2311,2.79
4218,KLK,BJW,2892,3.51
4219,KLK,MTW,2281,3.02
4220,KLK,BIK,3299,4.3
4221,KLK,KTG,1203,1.48
4222,KLK,WUB,2487,3.05
4223,KLK,ILG,3415,4.31
4224,KLK,NBX,2080,2.63
4225,KLK,PPR,1024,1.35
4226,KLK,KBU,1323,1.58
4227,KLK,IUL,682,0.91
4228,KLK,MPC,2185,2.63
4229,KLK,KDI,1423,1.77
4230,KLK,ELR,746,0.88
4231,KLK,HMS,3253,4.02
4232,KLK,GTO,1244,1.61
4233,KLK,KRC,2599,3.31
4234,KLK,TKG,1090,1.42
4235,KLK,TMY,1952,2.31
4236,KLK,WGP,678,0.9
4237,KLK,LKA,841,1.03
4238,KLK,SIW,1238,1.6
4239,KLK,GLX,2616,3.12
4240,KLK,YIA,2106,2.75
4241,KLK,FLZ,719,0.89
4242,KLK,MKQ,2521,3.22
4243,KLK,SNX,3361,4.16
4244,KLK,FKQ,3085,4.08
4245,KLK,SHE,3081,3.8
4246,KLK,MES,2367,2.93
4247,KLK,BTO,2666,3.22
4248,KLK,BRG,754,0.99
4249,KLK,OJU,619,0.79
4250,KLK,LLG,317,0.4
4251,KLP,DTD,2171,2.84
4252,KLP,LBW,760,0.9
4253,KLP,TXE,1780,2.21
4254,KLP,TTE,898,1.09
4255,KLP,KEI,2062,2.56
4256,KLP,MKQ,3539,4.33
4257,KLP,IUL,1096,1.43
4258,KLP,AGD,1288,1.54
4259,KLP,PWL,1294,1.59
4260,KLP,ONI,2847,3.72
4261,KLP,PPJ,1090,1.36
4262,KLP,LPU,504,0.6
4263,KLP,FOO,1650,2.15
4264,KLP,CXP,1000,1.23
4265,KLP,KSR,2614,3.33
4266,KLP,KEQ,1332,1.7
4267,KLP,RJM,3468,4.31
4268,KLP,MJU,2000,2.51
4269,KLP,BPN,2621,3.26
4270,KLP,WET,494,0.6
4271,KLP,MKW,2943,3.66
4272,KLP,DJJ,528,0.65
4273,KLP,LLN,1845,2.27
4274,KLP,RGT,1259,1.52
4275,KLP,KWB,444,0.54
4276,KLP,TKG,328,0.41
4277,KLP,RKI,668,0.8
4278,KLP,AKM,3310,4.12
4279,KLP,PSJ,2485,3.17
4280,KLP,BDO,1040,1.25
4281,KLP,NPO,1367,1.75
4282,KLP,JOG,210,0.26
4283,KLP,BTW,3042,3.68
4284,KLP,YIA,2256,2.76
4285,KLP,TIM,1599,1.93
4286,KLP,BJG,2909,3.83
4287,KLP,KOE,2428,2.98
4288,KLP,TNJ,1386,1.8
4289,KLP,UBR,2864,3.78
4290,KLP,ABY,2093,2.6
4291,KLP,OJU,1885,2.32
4292,KLP,KSX,1369,1.63
4293,KLP,KBF,648,0.77
4294,KLP,CPF,395,0.52
4295,KLP,HMS,3076,4.01
4296,KLP,BKS,947,1.16
4297,KLP,SXK,2424,3.06
4298,KLP,SIW,659,0.86
4299,KLP,MDC,2773,3.42
4300,KLP,FLZ,3573,4.38
4301,BXT,SXK,3238,3.92
4302,BXT,TRT,693,0.82
4303,BXT,PNK,1384,1.81
4304,BXT,LYK,2494,3.3
4305,BXT,CBN,2009,2.62
4306,BXT,BPN,843,1.05
4307,BXT,AHI,1600,1.95
4308,BXT,UPG,1995,2.49
4309,BXT,WSR,2623,3.13
4310,BXT,SHE,674,0.88
4311,BXT,BJK,1058,1.28
4312,BXT,TBX,1280,1.65
4313,BXT,NAH,1602,2.06
4314,BXT,KDI,1749,2.27
4315,BXT,SOQ,936,1.24
4316,BXT,WMX,3158,3.76
4317,BXT,MTW,1387,1.72
4318,BXT,KOX,3639,4.43
4319,BXT,LBJ,3294,4.05
4320,BXT,PPJ,680,0.85
4321,BXT,AAS,2748,3.38
4322,BXT,HMS,186,0.22
4323,BXT,RDE,2111,2.7
4324,BXT,SBG,3366,4.22
4325,BXT,PGK,3101,3.87
4326,BXT,SUP,2412,2.89
4327,BXT,OKL,2405,2.89
4328,BXT,GTO,798,1.03
4329,BXT,NAM,2628,3.41
4330,BXT,PLW,990,1.28
4331,BXT,RUF,2190,2.75
4332,BXT,BXW,1013,1.24
4333,BXT,FLZ,1334,1.61
4334,BXT,TRK,1690,2.0
4335,BXT,SQN,2186,2.72
4336,BXT,KSX,3245,4.11
4337,BXT,TNB,1992,2.46
4338,BXT,MOF,2046,2.54
4339,BXT,RTG,3532,4.52
4340,BXT,LKA,1292,1.61
4341,BXT,ZRI,2515,3.33
4342,BXT,LII,2076,2.49
4343,BXT,AKQ,2826,3.55
4344,BXT,TNJ,1948,2.49
4345,BXT,LUV,1684,2.25
4346,BXT,TMC,2786,3.7
4347,BXT,OTI,1309,1.72
4348,BXT,UBR,2993,3.99
4349,BXT,ARD,1210,1.46
4350,BXT,BTO,3637,4.55
4351,LPU,LSW,2756,3.41
4352,LPU,WHI,2703,3.22
4353,LPU,PPJ,1847,2.33
4354,LPU,BXW,969,1.15
4355,LPU,OJU,1163,1.52
4356,LPU,BTO,1904,2.43
4357,LPU,BJK,2743,3.57
4358,LPU,LBW,3112,3.8
4359,LPU,FLZ,460,0.57
4360,LPU,LOP,3364,4.12
4361,LPU,TIM,3165,3.89
4362,LPU,DEX,2294,2.86
4363,LPU,BTJ,3591,4.31
4364,LPU,ATS,3090,4.03
4365,LPU,MOA,2588,3.18
4366,LPU,RUF,3065,3.64
4367,LPU,TFY,2594,3.38
4368,LPU,SIQ,1402,1.85
4369,LPU,MRB,706,0.86
4370,LPU,MLG,3125,3.81
4371,LPU,PSJ,2848,3.43
4372,LPU,SQG,3665,4.41
4373,LPU,TMX,1373,1.68
4374,LPU,FOO,1078,1.28
4375,LPU,SHE,2219,2.65
4376,LPU,MDP,2447,2.97
4377,LPU,JBB,3216,3.99
4378,LPU,KSR,2234,2.67
4379,LPU,TKG,3562,4.7
4380,LPU,WUB,2967,3.9
4381,LPU,EWI,339,0.44
4382,LPU,SKO,1931,2.38
4383,LPU,PKU,1889,2.42
4384,LPU,INX,3225,4.19
4385,LPU,MSA,2236,2.66
4386,LPU,TSY,3153,3.75
4387,LPU,GEB,823,1.03
4388,LPU,OKL,3397,4.27
4389,LPU,RTI,2430,2.97
4390,LPU,BUI,3191,4.18
4391,LPU,RPI,1372,1.62
4392,LPU,TJG,1587,1.98
4393,LPU,TJC,1919,2.44
4394,LPU,GLX,2834,3.55
4395,LPU,NKD,2215,2.77
4396,LPU,PWL,3516,4.48
4397,LPU,TBX,2918,3.45
4398,LPU,ZRM,315,0.39
4399,LPU,PLW,1518,1.89
4400,LPU,JOG,3376,4.21
4401,RTU,TMC,596,0.75
4402,RTU,BNE,1781,2.21
4403,RTU,LOP,2331,2.83
