id,origin,destination,depart_date,best_price
5149,BXG,RDE,2023-04-05,695457.0
5150,MPC,PKN,2023-04-16,787676.0
5151,MRB,PSJ,2023-04-17,787676.0
5152,MOF,LSE,2023-04-18,787676.0
5153,MES,PNK,2023-04-23,787676.0
5154,BEJ,BXW,2023-04-09,787676.0
5155,FLZ,AGD,2023-04-06,787676.0
5156,KEI,KWB,2023-04-07,787676.0
5157,AYW,BWX,2023-04-08,787676.0
5158,KBX,GNS,2023-04-12,787676.0
5159,LBW,KJX,2023-04-13,787676.0
5160,SUP,DTB,2023-04-14,787676.0
5161,WRR,MOH,2023-04-15,787676.0
5162,KTG,LLG,2023-04-30,787676.0
5163,NDA,TJB,2023-04-10,787676.0
5164,KEQ,MNA,2023-04-11,787676.0
5165,UBR,PWL,2023-04-22,842066.0
5166,JBB,TRK,2023-04-19,897566.0
5167,BWX,SWQ,2023-04-21,897566.0
5168,TTE,AAS,2023-04-20,951956.0
5169,CBN,SHE,2023-05-04,725002.0
5170,TMB,CXP,2023-05-01,725002.0
5171,TIM,KXB,2023-05-06,787676.0
5172,BXB,MOA,2023-05-28,787676.0
5173,DRH,CJN,2023-05-29,787676.0
5174,BDO,BXT,2023-05-07,787676.0
5175,JOG,WUB,2023-05-08,787676.0
5176,DOB,OKQ,2023-05-09,787676.0
5177,WAR,BXW,2023-05-13,787676.0
5178,OTI,BPN,2023-05-14,787676.0
5179,MPC,MOA,2023-05-15,787676.0
5180,UPG,DPS,2023-05-16,787676.0
5181,GYO,SWQ,2023-05-31,787676.0
5182,KOD,PLW,2023-05-10,787676.0
5183,CBN,DJJ,2023-05-11,787676.0
5184,MXB,DEX,2023-05-12,787676.0
5185,KEQ,MRB,2023-05-30,787676.0
5186,CJN,AKM,2023-05-17,787676.0
5187,LUV,LLO,2023-05-18,787676.0
5188,AKM,KTG,2023-05-19,787676.0
5189,JIO,KWB,2023-05-24,787676.0
5190,AHI,SRG,2023-05-02,787676.0
5191,DJJ,TSY,2023-05-03,787676.0
5192,PDG,WHI,2023-05-25,787676.0
5193,SHE,MJU,2023-05-26,787676.0
5194,CGK,TMC,2023-05-05,787676.0
5195,UOL,KNG,2023-05-27,787676.0
5196,LMU,DOB,2023-05-20,787676.0
5197,MLG,BEJ,2023-05-21,787676.0
5198,IUL,KEQ,2023-05-22,787676.0
5199,TRT,BJK,2023-05-23,787676.0
5200,PKU,OJU,2023-06-18,787676.0
5201,YIA,TRK,2023-06-04,787676.0
5202,KLP,BIK,2023-06-26,787676.0
5203,NBX,LBW,2023-06-03,787676.0
5204,ZRM,KBU,2023-06-25,787676.0
5205,AAP,MDP,2023-06-28,787676.0
5206,KBF,RSK,2023-06-06,787676.0
5207,MLG,RJM,2023-06-27,787676.0
5208,ENE,AYW,2023-06-05,787676.0
5209,MKW,RTU,2023-06-22,787676.0
5210,RSK,JKT,2023-06-21,787676.0
5211,SEQ,LLG,2023-06-24,787676.0
5212,RSK,TJQ,2023-06-02,787676.0
5213,MEQ,TTE,2023-06-01,787676.0
5214,PSU,GHS,2023-06-23,787676.0
5215,PGK,HLP,2023-06-20,787676.0
5216,LAH,KDI,2023-06-08,787676.0
5217,WMX,CXP,2023-06-29,787676.0
5218,UBR,RJM,2023-06-07,787676.0
5219,BJG,NPO,2023-06-09,787676.0
5220,LUV,PKU,2023-06-15,787676.0
5221,MAP,TKG,2023-06-14,787676.0
5222,RUF,TJQ,2023-06-17,787676.0
5223,KBU,AXO,2023-06-16,787676.0
5224,HMS,KOE,2023-06-11,787676.0
5225,CPF,TRK,2023-06-10,787676.0
5226,FLZ,BJK,2023-06-13,787676.0
5227,KTG,SEQ,2023-06-12,787676.0
5228,NDA,BXT,2023-06-30,787676.0
5229,WET,WUB,2023-06-19,1220062.0
5230,TSY,WSR,2023-01-04,1639375.0
5231,MOA,UGU,2023-01-26,1639375.0
5232,BTJ,LPU,2023-01-27,1639375.0
5233,SUP,KWB,2023-01-05,1639375.0
5234,TJS,PKY,2023-01-02,1639375.0
5235,SRG,ZRI,2023-01-24,1639375.0
5236,BXM,GNS,2023-01-25,1639375.0
5237,JKT,BDO,2023-01-03,1639375.0
5238,BUI,BXB,2023-01-08,1639375.0
5239,GHS,DUM,2023-01-09,1639375.0
5240,NBX,BTJ,2023-01-28,1639375.0
5241,SMQ,BTH,2023-01-06,1639375.0
5242,RTG,KBX,2023-01-29,1639375.0
5243,PKY,BXM,2023-01-07,1639375.0
5244,RTU,KWB,2023-01-30,1639375.0
5245,KJX,SRG,2023-01-11,1639375.0
5246,SNX,MRB,2023-01-31,1639375.0
5247,MKQ,PCB,2023-01-10,1639375.0
5248,HLP,WUB,2023-01-15,1639375.0
5249,TMB,LBW,2023-01-16,1639375.0
5250,MNA,SEQ,2023-01-13,1639375.0
5251,ZRM,BJW,2023-01-14,1639375.0
5252,LWE,BJK,2023-01-19,1639375.0
5253,TRT,MOA,2023-01-17,1639375.0
5254,GNS,TNB,2023-01-18,1639375.0
5255,BJG,FLZ,2023-01-22,1639375.0
5256,PSJ,LMU,2023-01-01,1639375.0
5257,TKG,RAQ,2023-01-23,1639375.0
5258,SUB,NPO,2023-01-20,1639375.0
5259,KXB,TMC,2023-01-21,1639375.0
5260,TJC,KTG,2023-01-12,1642875.0
5261,RGT,TNB,2023-02-17,1639375.0
5262,BUW,EWE,2023-02-16,1639375.0
5263,PPR,MSA,2023-02-15,1639375.0
5264,PNK,BXB,2023-02-14,1639375.0
5265,FKQ,KBX,2023-02-19,1639375.0
5266,SQN,KDI,2023-02-18,1639375.0
5267,PGK,KNG,2023-02-20,1639375.0
5268,ENE,SIW,2023-02-24,1639375.0
5269,BNE,PNK,2023-02-02,1639375.0
5270,PGK,OKQ,2023-02-23,1639375.0
5271,RSK,ILG,2023-02-01,1639375.0
5272,SKJ,BEJ,2023-02-22,1639375.0
5273,NTI,TKG,2023-02-21,1639375.0
5274,WRR,WAR,2023-02-28,1639375.0
5275,TNB,BRG,2023-02-06,1639375.0
5276,JBB,FLZ,2023-02-05,1639375.0
5277,NRE,RTI,2023-02-27,1639375.0
5278,DJB,YIA,2023-02-04,1639375.0
5279,PKN,TJG,2023-02-26,1639375.0
5280,BUI,TXE,2023-02-25,1639375.0
5281,KOD,RTI,2023-02-03,1639375.0
5282,LPU,SAU,2023-02-09,1639375.0
5283,KLP,LPU,2023-02-08,1639375.0
5284,PSU,LWE,2023-02-07,1639375.0
5285,KLP,LWE,2023-02-13,1639375.0
5286,AKQ,RGT,2023-02-12,1639375.0
5287,KOE,NPO,2023-02-11,1639375.0
5288,KSX,BJK,2023-02-10,1639375.0
5289,DTD,PPR,2023-03-29,1639375.0
5290,DTB,TMX,2023-03-07,1639375.0
5291,PKY,MTW,2023-03-06,1639375.0
5292,OKL,KOX,2023-03-28,1639375.0
5293,NDA,GYO,2023-03-27,1639375.0
5294,NAM,AKM,2023-03-05,1639375.0
5295,NRE,RSK,2023-03-04,1639375.0
5296,MDP,BXW,2023-03-26,1639375.0
5297,TIM,ELR,2023-03-09,1639375.0
5298,NAM,BDO,2023-03-08,1639375.0
5299,LBW,OKL,2023-03-10,1639375.0
5300,PCB,AMQ,2023-03-31,1639375.0
5301,HLP,KSX,2023-03-30,1639375.0
5302,KBX,BTW,2023-03-14,1639375.0
5303,WHI,BPN,2023-03-13,1639375.0
5304,NPO,OKL,2023-03-12,1639375.0
5305,SBG,DTB,2023-03-11,1639375.0
5306,PKY,LUV,2023-03-18,1639375.0
5307,AHI,TRT,2023-03-17,1639375.0
5308,NAH,PSJ,2023-03-16,1639375.0
5309,PSU,LLN,2023-03-15,1639375.0
5310,BIK,ATS,2023-03-19,1639375.0
5311,BJG,AMQ,2023-03-21,1639375.0
5312,ENE,NNX,2023-03-20,1639375.0
5313,AMQ,ABU,2023-03-03,1639375.0
5314,BKS,MXB,2023-03-25,1639375.0
5315,NTI,JBB,2023-03-24,1639375.0
5316,KRC,RKI,2023-03-02,1639375.0
5317,BXB,MES,2023-03-01,1639375.0
5318,AHI,SOQ,2023-03-23,1639375.0
5319,SIW,AXO,2023-03-22,1639375.0
5320,MSA,MOH,2023-04-16,1642875.0
5321,MAL,MAL,2023-04-17,1642875.0
5322,RTU,TJB,2023-04-18,1642875.0
5323,PSU,JBB,2023-04-19,1642875.0
5324,ATS,MAL,2023-04-23,1642875.0
5325,PPJ,BXG,2023-04-01,1642875.0
5326,RDE,WGP,2023-04-24,1642875.0
5327,WGP,KLK,2023-04-02,1642875.0
5328,MOH,BEJ,2023-04-03,1642875.0
5329,TNB,RSK,2023-04-25,1642875.0
5330,GLX,UPG,2023-04-26,1642875.0
5331,TJS,OKL,2023-04-04,1642875.0
5332,MDC,SKJ,2023-04-20,1642875.0
5333,TJG,WUB,2023-04-21,1642875.0
5334,NPO,BXT,2023-04-22,1642875.0
5335,GHS,OKQ,2023-04-09,1642875.0
5336,KOX,ZRI,2023-04-05,1642875.0
5337,RGT,BUI,2023-04-27,1642875.0
5338,KJX,DEX,2023-04-28,1642875.0
5339,AMQ,NBX,2023-04-06,1642875.0
5340,WNI,PPJ,2023-04-29,1642875.0
5341,PSU,TNJ,2023-04-07,1642875.0
5342,RDE,PCB,2023-04-08,1642875.0
5343,AYW,CJN,2023-04-12,1642875.0
5344,NPO,BKS,2023-04-13,1642875.0
5345,TRK,JIO,2023-04-14,1642875.0
5346,SUP,BEJ,2023-04-15,1642875.0
5347,EWE,DOB,2023-04-30,1642875.0
5348,UPG,TKG,2023-04-10,1642875.0
5349,AEG,SAU,2023-04-11,1642875.0
5350,SOC,NTX,2023-05-06,1642875.0
5351,LWE,RGT,2023-05-28,1642875.0
5352,LLO,PSJ,2023-05-07,1642875.0
5353,WGP,MES,2023-05-29,1642875.0
5354,WNI,BWX,2023-05-08,1642875.0
5355,BXT,BXT,2023-05-09,1642875.0
5356,BKS,ARD,2023-05-13,1642875.0
5357,SUB,KBU,2023-05-14,1642875.0
5358,KEQ,TTR,2023-05-15,1642875.0
5359,TFY,RPI,2023-05-16,1642875.0
5360,MXB,CBN,2023-05-31,1642875.0
5361,OJU,WGP,2023-05-10,1642875.0
5362,UOL,NBX,2023-05-11,1642875.0
5363,EWE,ENE,2023-05-12,1642875.0
5364,LYK,LPU,2023-05-30,1642875.0
5365,SBG,NRE,2023-05-17,1642875.0
5366,TJC,KOD,2023-05-18,1642875.0
5367,WMX,BNE,2023-05-19,1642875.0
5368,MOA,NNX,2023-05-24,1642875.0
5369,GAV,TJS,2023-05-02,1642875.0
5370,SUP,LMU,2023-05-03,1642875.0
5371,IUL,MEQ,2023-05-25,1642875.0
5372,RTG,WASS,2023-05-04,1642875.0
5373,BXW,GAV,2023-05-26,1642875.0
5374,AGD,KWB,2023-05-27,1642875.0
5375,SWQ,BXT,2023-05-05,1642875.0
5376,TJS,AAS,2023-05-20,1642875.0
5377,SMQ,IUL,2023-05-21,1642875.0
5378,MPC,KLP,2023-05-22,1642875.0
5379,PSJ,KOE,2023-05-23,1642875.0
5380,AXO,SKJ,2023-05-01,1642875.0
5381,LLO,KBF,2023-06-19,1642875.0
5382,DRH,OTI,2023-06-18,1642875.0
5383,WASS,UBR,2023-06-26,1642875.0
5384,JOG,MDC,2023-06-04,1642875.0
5385,ATS,OKL,2023-06-03,1642875.0
5386,LWE,KEQ,2023-06-25,1642875.0
5387,TBX,ATS,2023-06-06,1642875.0
5388,OJU,WUB,2023-06-28,1642875.0
5389,SWQ,PPR,2023-06-27,1642875.0
5390,KOX,WMX,2023-06-05,1642875.0
5391,MJU,BUI,2023-06-22,1642875.0
5392,LSW,JIO,2023-06-21,1642875.0
5393,BNE,SIW,2023-06-02,1642875.0
5394,KOD,MLG,2023-06-24,1642875.0
5395,LOP,OKL,2023-06-01,1642875.0
5396,WNI,NTX,2023-06-23,1642875.0
5397,LLO,LBJ,2023-06-20,1642875.0
5398,GAV,KAZ,2023-06-08,1642875.0
5399,RTI,AEG,2023-06-29,1642875.0
5400,TFY,DJJ,2023-06-07,1642875.0
5401,KDI,WAR,2023-06-09,1642875.0
5402,AXO,BXG,2023-06-15,1642875.0
5403,KDI,MKQ,2023-06-14,1642875.0
5404,TJG,LSE,2023-06-17,1642875.0
5405,MLG,ZRM,2023-06-16,1642875.0
5406,NDA,ZRM,2023-06-11,1642875.0
5407,WSR,NAM,2023-06-10,1642875.0
5408,OKQ,TMY,2023-06-13,1642875.0
5409,SUP,MDP,2023-06-12,1642875.0
5410,UOL,BTW,2023-06-30,1642875.0
5411,PDG,SQN,2023-01-27,494276.0
5412,NKD,AKM,2023-01-12,494276.0
5413,KSX,FLZ,2023-01-23,494276.0
5414,MSA,BUW,2023-01-03,504600.0
5415,BIK,PPR,2023-01-02,524480.0
5416,KSR,BKS,2023-01-04,531160.0
5417,RKI,PGK,2023-01-05,531160.0
5418,PXA,WRR,2023-01-08,531160.0
5419,TBX,KBX,2023-01-09,531160.0
5420,ELR,SNX,2023-01-07,531160.0
5421,SOQ,EWE,2023-01-10,531160.0
5422,GEB,HLP,2023-01-26,538160.0
5423,DJJ,AAS,2023-01-24,538160.0
5424,GAV,SEQ,2023-01-25,538160.0
5425,RKI,KWB,2023-01-28,538160.0
5426,RKI,AKQ,2023-01-29,538160.0
5427,KNG,SKJ,2023-01-30,538160.0
5428,GNS,SRG,2023-01-11,538160.0
5429,PPJ,CJN,2023-01-31,538160.0
5430,SIW,LBJ,2023-01-15,538160.0
5431,BXG,WUB,2023-01-16,538160.0
5432,ABY,NNX,2023-01-13,538160.0
5433,MKQ,NDA,2023-01-14,538160.0
5434,AYW,LBJ,2023-01-19,538160.0
5435,WNI,WAR,2023-01-17,538160.0
5436,LSW,BTO,2023-01-18,538160.0
5437,LLO,LUV,2023-01-22,538160.0
5438,CXP,SAU,2023-01-20,538160.0
5439,KTG,KJX,2023-01-21,538160.0
5440,AYW,SKO,2023-01-01,569430.0
5441,YIA,LWE,2023-01-06,604420.0
5442,MOA,MEQ,2023-02-17,564480.0
5443,BDO,JIO,2023-02-16,564480.0
5444,DRH,LAH,2023-02-15,564480.0
5445,CJN,BIK,2023-02-14,564480.0
5446,TSY,NRE,2023-02-18,564480.0
5447,PKY,TRT,2023-02-20,564480.0
5448,BDO,AAP,2023-02-24,564480.0
5449,MOF,EWI,2023-02-02,564480.0
5450,SXK,TRK,2023-02-23,564480.0
5451,ABU,PNK,2023-02-01,564480.0
5452,TJG,LPU,2023-02-22,564480.0
5453,JIO,BTH,2023-02-05,564480.0
5454,KLK,JBB,2023-02-04,564480.0
5455,CGK,JIO,2023-02-26,564480.0
5456,RDE,JKT,2023-02-03,564480.0
5457,SEQ,KNO,2023-02-25,564480.0
5458,TLI,LYK,2023-02-09,564480.0
5459,AGD,NAH,2023-02-08,564480.0
5460,KLP,HMS,2023-02-13,564480.0
5461,JOG,BTH,2023-02-12,564480.0
5462,ILG,MTW,2023-02-11,564480.0
5463,OKL,TRT,2023-02-19,569430.0
5464,SMQ,MEQ,2023-02-28,569430.0
5465,PKU,NAH,2023-02-06,569430.0
5466,GEB,TNB,2023-02-27,569430.0
5467,WRR,KSX,2023-02-07,569430.0
5468,MOA,BDO,2023-02-10,569430.0
5469,IUL,KWB,2023-02-21,574430.0
5470,ENE,MLG,2023-03-07,564480.0
5471,BXT,AAP,2023-03-29,564480.0
5472,SOC,MJU,2023-03-05,564480.0
5473,CPF,SIW,2023-03-27,564480.0
5474,TJB,FKQ,2023-03-26,564480.0
5475,NBX,ELR,2023-03-09,564480.0
5476,PKY,SOQ,2023-03-08,564480.0
5477,MRB,MAP,2023-03-10,564480.0
5478,KDI,TPK,2023-03-31,564480.0
5479,AHI,AAP,2023-03-30,564480.0
5480,AGD,JKT,2023-03-13,564480.0
5481,KOX,LYK,2023-03-12,564480.0
5482,BXG,SOQ,2023-03-11,564480.0
5483,SKO,MNA,2023-03-18,564480.0
5484,RUF,TJB,2023-03-17,564480.0
5485,TTR,NRE,2023-03-16,564480.0
5486,JOG,PSU,2023-03-15,564480.0
5487,MNA,SIQ,2023-03-19,564480.0
5488,NTI,KMR,2023-03-21,564480.0
5489,DJB,OTI,2023-03-20,564480.0
5490,BTJ,LSW,2023-03-03,564480.0
5491,SBG,DTB,2023-03-25,564480.0
5492,MDP,DPS,2023-03-02,564480.0
5493,CJN,WGP,2023-03-24,564480.0
5494,SWQ,BXM,2023-03-23,564480.0
5495,KBX,WNI,2023-03-01,564480.0
5496,BTJ,PKN,2023-03-22,564480.0
5497,SUB,MAL,2023-03-04,584600.0
5498,TNJ,MRB,2023-03-14,584600.0
5499,NAM,PSJ,2023-03-06,589220.0
5500,KBF,TNB,2023-03-28,633620.0
5501,NTX,BWX,2023-04-26,543160.0
5502,BUI,BXG,2023-04-27,543160.0
5503,SQN,PXA,2023-04-28,543160.0
5504,KRC,AHI,2023-04-29,543160.0
5505,MAP,OTI,2023-04-30,543160.0
5506,RTG,KTG,2023-04-16,782920.0
5507,SHE,AMQ,2023-04-17,782920.0
5508,BKS,LWE,2023-04-18,782920.0
5509,ONI,KNO,2023-04-19,782920.0
5510,RGT,UOL,2023-04-01,782920.0
5511,SUP,SRG,2023-04-02,782920.0
5512,SRG,TLI,2023-04-03,782920.0
5513,AAS,KLK,2023-04-04,782920.0
5514,KSR,NNX,2023-04-09,782920.0
5515,SAU,PDG,2023-04-05,782920.0
5516,TTR,RSK,2023-04-06,782920.0
5517,SWQ,LII,2023-04-07,782920.0
5518,PKY,BTO,2023-04-08,782920.0
5519,TMB,CJN,2023-04-12,782920.0
5520,JBB,RTG,2023-04-13,782920.0
5521,ELR,BJG,2023-04-14,782920.0
5522,LII,KBU,2023-04-15,782920.0
5523,BTO,DUM,2023-04-10,782920.0
5524,DTB,BXD,2023-04-11,782920.0
5525,PKN,IUL,2023-04-22,854150.0
5526,WAR,OKL,2023-04-23,882820.0
5527,RAQ,KBX,2023-04-24,882820.0
5528,LPU,LWE,2023-04-25,882820.0
5529,FKQ,TLI,2023-04-20,894110.0
5530,LBW,TSY,2023-04-21,894110.0
5531,PDG,MAL,2023-05-28,683020.0
5532,SKJ,WHI,2023-05-29,683020.0
5533,KAZ,SKJ,2023-05-08,683020.0
5534,TTR,LKA,2023-05-09,683020.0
5535,INX,INX,2023-05-13,683020.0
5536,AEG,KEI,2023-05-14,683020.0
5537,WRR,TJG,2023-05-15,683020.0
5538,BJW,TMY,2023-05-16,683020.0
5539,UOL,WET,2023-05-31,683020.0
5540,KAZ,SOQ,2023-05-10,683020.0
5541,SKO,SQN,2023-05-11,683020.0
5542,BDO,BXT,2023-05-12,683020.0
5543,PKN,MXB,2023-05-30,683020.0
5544,SQN,LLO,2023-05-17,683020.0
5545,MOA,PKN,2023-05-18,683020.0
5546,GAV,MES,2023-05-19,683020.0
5547,MTW,KDI,2023-05-24,683020.0
5548,ENE,KJT,2023-05-25,683020.0
5549,TSY,EWE,2023-05-26,683020.0
5550,MEQ,ATS,2023-05-27,683020.0
5551,KOD,BTH,2023-05-20,683020.0
5552,CBN,AAP,2023-05-21,683020.0
5553,SEQ,MAP,2023-05-22,683020.0
5554,PKN,RSK,2023-05-23,683020.0
5555,PWL,WHI,2023-05-07,693200.0
5556,BWX,WRR,2023-05-02,693200.0
5557,SMQ,KXB,2023-05-03,693200.0
5558,KDI,ABY,2023-05-04,693200.0
5559,TTE,TJC,2023-05-06,854150.0
5560,LLO,NPO,2023-05-05,854150.0
5561,BXD,UGU,2023-05-01,894110.0
5562,EWI,RTU,2023-06-19,543160.0
5563,JBB,WET,2023-06-18,543160.0
5564,PKN,TJS,2023-06-26,543160.0
5565,BIK,MTW,2023-06-04,543160.0
5566,DEX,TSY,2023-06-03,543160.0
5567,PDG,SOQ,2023-06-25,543160.0
5568,SQG,LWE,2023-06-06,543160.0
5569,NTX,TMH,2023-06-05,543160.0
5570,SKJ,DJB,2023-06-27,543160.0
5571,TLI,UGU,2023-06-22,543160.0
5572,ILG,PXA,2023-06-21,543160.0
5573,ARD,TBX,2023-06-24,543160.0
5574,MDC,TTR,2023-06-01,543160.0
5575,BEJ,TNJ,2023-06-20,543160.0
5576,PPR,BRG,2023-06-08,543160.0
5577,WNI,TIM,2023-06-07,543160.0
5578,GLX,PDG,2023-06-15,543160.0
5579,TMY,BXB,2023-06-14,543160.0
5580,AAP,TSY,2023-06-17,543160.0
5581,SOC,FLZ,2023-06-11,543160.0
5582,TXE,TJB,2023-06-10,543160.0
5583,KNO,LLG,2023-06-13,543160.0
5584,SQN,KDI,2023-06-12,543160.0
5585,SOQ,TMH,2023-06-28,638620.0
5586,MJU,PPR,2023-06-02,683020.0
5587,TIM,SOQ,2023-06-23,683020.0
5588,SUB,SXK,2023-06-29,683020.0
5589,BJK,PSU,2023-06-09,683020.0
5590,BEJ,MKQ,2023-06-16,683020.0
5591,TRT,NAM,2023-06-30,683020.0
5592,NAH,NAM,2023-01-02,703900.0
5593,ZEG,MKF,2023-01-04,765980.0
5594,ABY,SEQ,2023-01-03,765980.0
5595,SXK,GHS,2023-01-05,789400.0
5596,BEJ,AAP,2023-01-26,809280.0
5597,EWE,BEJ,2023-01-27,809280.0
5598,IUL,KLK,2023-01-24,809280.0
5599,PXA,RPI,2023-01-25,809280.0
5600,PNK,SWQ,2023-01-08,809280.0
5601,TRT,KMR,2023-01-28,809280.0
5602,TMY,HMS,2023-01-06,809280.0
5603,BTH,MXB,2023-01-07,809280.0
5604,RUF,KWB,2023-01-29,809280.0
5605,JKT,AKQ,2023-01-30,809280.0
5606,NBX,MLG,2023-01-11,809280.0
5607,NKD,PLM,2023-01-12,809280.0
5608,AXO,PKU,2023-01-31,809280.0
5609,LLN,LLO,2023-01-10,809280.0
5610,PNK,LLO,2023-01-15,809280.0
5611,TTR,LPU,2023-01-16,809280.0
5612,PPR,JIO,2023-01-13,809280.0
5613,KBF,WSR,2023-01-14,809280.0
5614,RTU,FLZ,2023-01-19,809280.0
5615,WGP,PSU,2023-01-18,809280.0
5616,KTG,AMQ,2023-01-22,809280.0
5617,ILG,JKT,2023-01-23,809280.0
5618,LAH,LAH,2023-01-21,809280.0
5619,BJW,SKO,2023-01-01,814745.0
5620,LSR,KDI,2023-01-09,831500.0
5621,PLW,TMH,2023-01-20,831500.0
5622,SBG,MXB,2023-01-17,938895.0
5623,PSJ,MAP,2023-02-17,789400.0
5624,BDO,YIA,2023-02-16,789400.0
5625,ZRI,RUF,2023-02-15,789400.0
5626,BTW,DEX,2023-02-14,789400.0
5627,SIQ,CGK,2023-02-19,789400.0
5628,KOX,GHS,2023-02-18,789400.0
5629,BXM,TJQ,2023-02-20,789400.0
5630,MKF,ZRM,2023-02-24,789400.0
5631,BIK,KOE,2023-02-02,789400.0
5632,UPG,BIK,2023-02-23,789400.0
5633,BTJ,DTD,2023-02-01,789400.0
5634,BEJ,BUW,2023-02-22,789400.0
5635,AGD,LUW,2023-02-28,789400.0
5636,ZRM,RTI,2023-02-06,789400.0
5637,LHI,WNI,2023-02-05,789400.0
5638,BTW,PPR,2023-02-27,789400.0
5639,RPI,ARD,2023-02-26,789400.0
5640,ZEG,AAS,2023-02-04,789400.0
5641,MDC,DJB,2023-02-03,789400.0
5642,TJQ,TNJ,2023-02-25,789400.0
5643,SKO,DPS,2023-02-09,789400.0
5644,KWB,JKT,2023-02-08,789400.0
5645,KBU,TJG,2023-02-07,789400.0
5646,OJU,BDJ,2023-02-13,789400.0
5647,PXA,GAV,2023-02-12,789400.0
5648,LKA,AKQ,2023-02-11,789400.0
5649,LYK,DRH,2023-02-10,789400.0
5650,TRT,BDJ,2023-02-21,809280.0
5651,BDJ,NKD,2023-03-07,789400.0
5652,GYO,LSR,2023-03-29,789400.0
5653,BDO,NKD,2023-03-06,789400.0
5654,NDA,MAL,2023-03-27,789400.0
5655,AAP,DTB,2023-03-05,789400.0
5656,CXP,WSR,2023-03-26,789400.0
5657,MNA,HLP,2023-03-04,789400.0
5658,PLW,UPG,2023-03-09,789400.0
5659,SUB,BXT,2023-03-08,789400.0
5660,TXE,ELR,2023-03-10,789400.0
5661,YIA,CXP,2023-03-31,789400.0
5662,CPF,KSR,2023-03-30,789400.0
5663,KDI,PNK,2023-03-14,789400.0
5664,WAR,TBX,2023-03-13,789400.0
5665,SNX,RKI,2023-03-12,789400.0
5666,ONI,MOH,2023-03-11,789400.0
5667,IUL,UGU,2023-03-18,789400.0
5668,TTR,LBW,2023-03-17,789400.0
5669,FKQ,NDA,2023-03-15,789400.0
5670,RSK,YIA,2023-03-19,789400.0
5671,JOG,SAU,2023-03-21,789400.0
5672,KAZ,SIQ,2023-03-20,789400.0
5673,ILG,PKU,2023-03-03,789400.0
5674,TXE,WASS,2023-03-25,789400.0
5675,ENE,MKF,2023-03-24,789400.0
5676,KOD,KLP,2023-03-02,789400.0
5677,BXB,KLP,2023-03-01,789400.0
5678,ABU,NPO,2023-03-23,789400.0
5679,BPN,NAH,2023-03-22,789400.0
5680,MKQ,BDJ,2023-03-28,938895.0
5681,KNO,AMQ,2023-03-16,938895.0
5682,MKQ,MAL,2023-04-25,601625.0
5683,AXO,TJG,2023-04-26,601625.0
5684,TLI,MAL,2023-04-27,601625.0
5685,CJN,AEG,2023-04-28,601625.0
5686,GAV,KBF,2023-04-29,601625.0
5687,WGP,MES,2023-04-30,601625.0
5688,TKG,JKT,2023-04-01,789400.0
5689,RKI,ILG,2023-04-02,789400.0
5690,TRK,GAV,2023-04-03,789400.0
5691,PWL,ABU,2023-04-04,789400.0
5692,KBF,JIO,2023-04-09,789400.0
5693,MXB,TSY,2023-04-05,789400.0
5694,BDO,AYW,2023-04-06,789400.0
5695,RTI,KBU,2023-04-07,789400.0
5696,DEX,MTW,2023-04-08,789400.0
5697,YIA,WUB,2023-04-10,789400.0
5698,BJK,BMU,2023-04-16,942395.0
5699,KBF,UGU,2023-04-17,942395.0
5700,RGT,TMX,2023-04-18,942395.0
5701,PCB,MTW,2023-04-19,942395.0
5702,MEQ,HLP,2023-04-23,942395.0
5703,SOC,TMH,2023-04-24,942395.0
5704,CXP,MLG,2023-04-22,942395.0
5705,NDA,BDJ,2023-04-12,942395.0
5706,YIA,LWE,2023-04-13,942395.0
5707,MOA,EWI,2023-04-14,942395.0
5708,IUL,LHI,2023-04-15,942395.0
5709,TRK,KOE,2023-04-11,942395.0
5710,DEX,MKQ,2023-04-20,1027865.0
5711,RDE,PDG,2023-04-21,1027865.0
5712,MOA,AXO,2023-05-01,601625.0
5713,ABY,KNG,2023-05-06,894680.0
5714,OKQ,LBJ,2023-05-28,894680.0
5715,ABY,MRB,2023-05-07,894680.0
5716,LLN,TJS,2023-05-29,894680.0
5717,ATS,AGD,2023-05-08,894680.0
5718,BRG,HMS,2023-05-13,894680.0
5719,BKS,OTI,2023-05-14,894680.0
5720,TJC,SIQ,2023-05-15,894680.0
5721,RTU,SIW,2023-05-31,894680.0
5722,LLG,SOC,2023-05-10,894680.0
5723,LHI,AAP,2023-05-11,894680.0
5724,LSR,LSW,2023-05-12,894680.0
5725,RPI,BJW,2023-05-30,894680.0
5726,RKI,LYK,2023-05-17,894680.0
5727,DTD,ENE,2023-05-18,894680.0
5728,JIO,UOL,2023-05-19,894680.0
5729,SBG,PXA,2023-05-02,894680.0
5730,LWE,PCB,2023-05-24,894680.0
5731,NRE,PKY,2023-05-25,894680.0
5732,BXD,WUB,2023-05-03,894680.0
5733,DJB,MJU,2023-05-26,894680.0
5734,OKQ,TNB,2023-05-04,894680.0
5735,BJK,PPJ,2023-05-27,894680.0
5736,WRR,DPS,2023-05-05,894680.0
5737,TMH,FLZ,2023-05-20,894680.0
5738,LSE,TBX,2023-05-21,894680.0
5739,OKQ,MKQ,2023-05-23,894680.0
5740,TFY,WAR,2023-05-09,942395.0
5741,BXB,RUF,2023-05-16,942395.0
